ride_id,scooter_id,user_id,start_time,end_time,start_lat,start_lng,end_lat,end_lng,battery_level,user_rating
RIDE_001217,SCOOT_0218,USER_01150,06/04/2026 6:23 AM,2026-06-04 6:39:24,40.713388,74.0081° W,40.722618,-74.004008,14,4
RIDE_001218,SCOOT_0271,USER_00917,06/21/2026 5:11 AM,2026-06-21 5:53:30,40.7078° N,-74.005069,40.705998,-74.008112,71,
RIDE_001219,SCOOT_0315,USER_01483,06/25/2026 7:03 AM,06/25/2026 7:27 AM,40.7074° N,-74.0043,40.705396,-74.001368,6,3
RIDE_001220,SCOOT_0294,USER_00373,1780538199,2026-06-04 2:05:39,40.803,-73.943722,40.800418,-73.942296,LOW,3
RIDE_001221,SCOOT_0193,USER_01346,1782779667,06/30/2026 1:05 AM,40.7131° N,73.9975° W,40.710834,-73.992655,ERROR,5
RIDE_001222,SCOOT_0188,USER_01187,1781122043,1781124683,40.7050° N,-73.9753,40.702584,-73.978938,67,5
RIDE_001223,SCOOT_0090,USER_00390,2026-06-13 23:11:03,2026-06-13 23:50:03,40.710522,-74.006496,40.70733,-74.006526,80,2
RIDE_001224,SCOOT_0286,USER_00969,2026-06-04 6:44:02,1780556462,40.706046,74.0105° W,40.708059,-74.008669,ERROR,1
RIDE_001225,SCOOT_0267,USER_01243,1780669765,1780672345,40.711232,-74.010071,40.70815,-74.011191,40%,2
RIDE_001226,SCOOT_0002,USER_00706,06/08/2026 11:51 AM,1780922200,40.77429,73.9590° W,40.772801,-73.962496,3%,3
RIDE_001227,SCOOT_0347,USER_00301,06/14/2026 4:17 AM,06/14/2026 4:29 AM,40.705857,-74.0045,40.704302,-74.000495,76,5
RIDE_001228,SCOOT_0051,USER_01377,06/14/2026 9:41 AM,06/14/2026 9:49 AM,40.7226° N,-74.0056,40.718827,-74.005006,72,4
RIDE_001229,SCOOT_0124,USER_01204,06/27/2026 5:18 AM,1782538399,40.7827° N,-73.985113,40.786706,-73.981234,35,2
RIDE_001230,SCOOT_0264,USER_00890,1782472729,1782474829,40.7195,-74.004779,40.721217,-74.000536,1,
RIDE_001231,SCOOT_0172,USER_00053,2026-06-20 14:13:26,1781966426,40.7146° N,-74.008005,40.713244,-74.007289,86,5
RIDE_001232,SCOOT_0323,USER_01069,06/02/2026 2:24 AM,2026-06-02 2:51:39,40.6747° N,-73.990865,40.677978,-73.997439,7%,2
RIDE_001233,SCOOT_0201,USER_00333,2026-06-07 21:12:24,06/07/2026 9:43 PM,40.7435° N,-73.983553,40.74211,-73.981922,57,3
RIDE_001234,SCOOT_0197,USER_00098,1780417254,06/02/2026 4:31 PM,40.706163,73.9842° W,40.709111,-73.9884,63,4
RIDE_001235,SCOOT_0119,USER_00183,1780778110,2026-06-06 21:16:10,40.7151,74.0068° W,40.715398,-74.009007,25,4
RIDE_001236,SCOOT_0085,USER_01389,1782794988,2026-06-30 5:12:48,40.7198,-74.00184,40.717573,-74.005844,11,2
RIDE_001237,SCOOT_0280,USER_01175,06/04/2026 2:51 AM,2026-06-04 3:32:41,40.711257,-74.0043,40.711978,-74.000503,N/A,2
RIDE_001238,SCOOT_0166,USER_00098,06/12/2026 1:41 PM,1781272280,40.71596,-74.002122,40.71694,-74.00629,93%,5
RIDE_001239,SCOOT_0056,USER_00291,06/05/2026 2:24 PM,2026-06-05 14:45:10,40.754086,-73.964298,40.753931,-73.962789,14%,5
RIDE_001240,SCOOT_0053,USER_01287,1782751913,2026-06-29 17:25:53,40.7064,74.0266° W,40.706055,-74.025669,76,2
RIDE_001241,SCOOT_0119,USER_01105,2026-06-07 9:30:22,06/07/2026 10:06 AM,40.6930° N,-74.013514,40.690168,-74.010156,78%,4
RIDE_001242,SCOOT_0360,USER_01206,1780891871,2026-06-08 4:46:11,40.711622,-74.000189,40.716208,-74.000432,95,
RIDE_001243,SCOOT_0008,USER_00748,06/18/2026 11:10 PM,1781826047,40.737831,-74.0272,40.733415,-74.031339,52,2
RIDE_001244,SCOOT_0008,USER_00687,06/25/2026 12:04 AM,2026-06-25 0:31:55,40.785569,-73.983184,40.786738,-73.989845,12%,3
RIDE_001245,SCOOT_0234,USER_01217,06/18/2026 4:17 PM,1781799966,40.682141,73.9911° W,40.683001,-73.9915,74,2
RIDE_001246,SCOOT_0170,USER_00070,2026-06-02 20:17:56,06/02/2026 8:57 PM,40.700497,74.0118° W,40.699834,-74.011576,21,five star
RIDE_001247,SCOOT_0173,USER_01249,1781943720,06/20/2026 9:07 AM,40.7100° N,-73.960958,40.703654,-73.958908,17,5
RIDE_001248,SCOOT_0047,USER_00732,2026-06-17 20:09:13,06/17/2026 8:52 PM,40.7123° N,-74.003733,40.710369,-74.00388,LOW,4
RIDE_001249,SCOOT_0400,USER_00160,06/30/2026 6:31 AM,06/30/2026 6:49 AM,40.720328,-73.9465,40.722752,-73.949086,79,4
RIDE_001250,SCOOT_0067,USER_00656,06/20/2026 2:18 AM,06/20/2026 3:01 AM,40.774625,-73.980268,40.769238,-73.981259,56%,2
RIDE_001251,SCOOT_0189,USER_00107,1781730002,06/17/2026 9:15 PM,40.7631° N,-74.011185,40.766202,-74.009721,88%,2
RIDE_001252,SCOOT_0064,USER_00344,1782208101,06/23/2026 9:52 AM,40.7467° N,-73.980431,40.75151,-73.97823,5,
RIDE_001253,SCOOT_0314,USER_00603,1781034210,2026-06-09 19:57:30,40.761576,-73.982354,40.761806,-73.983889,51,3
RIDE_001254,SCOOT_0280,USER_01173,1780787663,1780788743,40.6707,73.9652° W,40.671171,-73.963962,29,2
RIDE_001255,SCOOT_0200,USER_00344,2026-06-30 3:45:13,1782792553,40.688042,-74.059202,40.687484,-74.064001,62,3
RIDE_001256,SCOOT_0055,USER_01147,1781849725,2026-06-19 6:43:25,40.776142,73.9599° W,40.773046,-73.961211,29,5
RIDE_001257,SCOOT_0165,USER_00999,1782224077,06/23/2026 2:40 PM,40.717952,-74.005942,40.714244,-74.002179,42,
RIDE_001258,SCOOT_0058,USER_00986,2026-06-25 10:27:37,06/25/2026 10:46 AM,40.715724,74.0038° W,40.717871,-73.996663,74,
RIDE_001259,SCOOT_0046,USER_00667,06/20/2026 5:37 PM,1781977851,40.7215° N,-74.008747,40.726412,-74.007597,47,3
RIDE_001260,SCOOT_0050,USER_00488,2026-06-10 16:31:04,2026-06-10 16:40:04,40.7148° N,-74.012769,40.714285,-74.015208,54,5
RIDE_001261,SCOOT_0019,USER_00725,2026-06-26 15:31:09,06/26/2026 4:02 PM,40.765,-73.964278,40.758738,-73.964344,14,1
RIDE_001262,SCOOT_0185,USER_00266,1780763851,06/06/2026 5:04 PM,40.7804° N,73.9892° W,40.782624,-73.98818,97,3
RIDE_001263,SCOOT_0396,USER_01196,06/08/2026 6:43 PM,1780946364,40.7682,73.9830° W,40.764583,-73.986391,ERROR,3
RIDE_001264,SCOOT_0278,USER_01295,2026-06-17 15:07:42,2026-06-17 15:38:42,40.703387,-74.044111,40.702972,-74.045383,95,3
RIDE_001265,SCOOT_0355,USER_00877,1781213112,1781214912,40.755296,-73.956662,40.75429,-73.960685,79,1
RIDE_001266,SCOOT_0122,USER_00269,1781139328,2026-06-11 1:06:28,40.7633,-73.989798,40.763367,-73.984975,83,1
RIDE_001267,SCOOT_0350,USER_00206,2026-06-21 4:12:49,2026-06-21 4:35:49,40.757589,-73.979716,40.754052,-73.980375,55%,2
RIDE_001268,SCOOT_0217,USER_00920,06/10/2026 11:02 AM,06/10/2026 11:23 AM,40.7611° N,73.9991° W,40.761693,-73.998805,89,2
RIDE_001269,SCOOT_0148,USER_00429,06/29/2026 11:12 PM,2026-06-29 23:43:15,40.690026,-74.023757,40.691029,-74.019323,95,3
RIDE_001270,SCOOT_0331,USER_00015,1780513721,1780514681,40.692928,-74.003282,40.693182,-74.006489,17,2
RIDE_001271,SCOOT_0238,USER_00707,06/21/2026 11:05 AM,2026-06-21 11:47:59,40.716625,-73.996701,40.716574,-73.995186,21,5
RIDE_001272,SCOOT_0383,USER_00744,06/01/2026 7:23 PM,2026-06-01 19:36:17,40.70779,74.0231° W,40.702328,-74.025189,62,3
RIDE_001273,SCOOT_0196,USER_01347,2026-06-18 22:51:18,06/18/2026 11:11 PM,40.678261,-73.974718,40.677916,-73.975756,100,4
RIDE_001274,SCOOT_0102,USER_00908,06/18/2026 8:46 AM,2026-06-18 8:55:40,40.716357,-74.010487,40.714056,-74.010283,9,2
RIDE_001275,SCOOT_0380,USER_00844,1782460478,1782462818,40.733375,-73.995966,40.73412,-73.995732,73%,2
RIDE_001276,SCOOT_0335,USER_00745,06/29/2026 6:13 AM,06/29/2026 6:22 AM,40.7694° N,-73.973567,40.766315,-73.973429,31%,3
RIDE_001277,SCOOT_0113,USER_00331,2026-06-23 8:54:09,06/23/2026 9:33 AM,40.727426,-73.966378,40.725984,-73.95876,83,4
RIDE_001278,SCOOT_0093,USER_00916,2026-06-26 14:18:42,2026-06-26 14:39:42,40.7126,74.0116° W,40.712238,-74.010059,ERROR,1
RIDE_001279,SCOOT_0255,USER_01473,06/20/2026 9:11 PM,06/20/2026 9:42 PM,40.719493,-74.008358,40.714746,-74.005907,77%,5
RIDE_001280,SCOOT_0069,USER_00747,2026-06-04 7:48:00,1780561320,40.7338,-73.986323,40.733015,-73.986532,4,1
RIDE_001281,SCOOT_0258,USER_01037,2026-06-13 1:58:35,2026-06-13 2:36:35,40.7156° N,-74.008735,40.714735,-74.008777,88,5
RIDE_001282,SCOOT_0202,USER_00125,2026-06-28 20:42:49,1782681229,40.7134° N,-74.005609,40.714706,-74.003077,24,5
RIDE_001283,SCOOT_0035,USER_00711,1782437300,2026-06-26 1:43:20,40.714371,-74.004186,40.709624,-74.004035,74%,4
RIDE_001284,SCOOT_0384,USER_00714,1782539765,1782540725,40.71009,-73.973421,40.708013,-73.975398,100%,5
RIDE_001285,SCOOT_0213,USER_00963,06/22/2026 12:52 AM,06/22/2026 1:00 AM,40.7105° N,-74.003854,40.713605,-74.005077,26%,5
RIDE_001286,SCOOT_0210,USER_00956,1780472379,2026-06-03 8:19:39,40.718659,-73.98553,40.718286,-73.986165,27,4
RIDE_001287,SCOOT_0317,USER_01478,1782363902,1782364262,40.715786,-74.004698,40.722614,-74.007254,24,
RIDE_001288,SCOOT_0221,USER_00779,1780416922,1780417582,40.759262,73.9786° W,40.756654,-73.978617,5%,2
RIDE_001289,SCOOT_0091,USER_00206,2026-06-11 7:35:15,06/11/2026 8:12 AM,40.7133° N,-73.994327,40.712797,-73.997718,20,3
RIDE_001290,SCOOT_0193,USER_00264,06/03/2026 10:21 AM,2026-06-03 10:25:23,40.71156,-74.050293,40.711284,-74.050245,18%,3
RIDE_001291,SCOOT_0367,USER_01366,1780349516,06/01/2026 9:46 PM,40.777292,73.9581° W,40.775781,-73.958579,95,2
RIDE_001292,SCOOT_0218,USER_00736,1781905345,06/19/2026 10:07 PM,40.709736,-74.010512,40.710665,-74.014333,LOW,1
RIDE_001293,SCOOT_0247,USER_00111,2026-06-18 11:53:33,1781785833,40.711141,-74.009981,40.712791,-74.004576,low,
RIDE_001294,SCOOT_0221,USER_00873,2026-06-14 4:28:56,06/14/2026 4:54 AM,40.757068,74.0083° W,40.756694,-74.008213,93,1
RIDE_001295,SCOOT_0351,USER_01294,2026-06-28 21:30:38,2026-06-28 21:34:38,40.7172° N,-74.0149,40.716571,-74.013824,34,2
RIDE_001296,SCOOT_0189,USER_00867,2026-06-21 0:16:33,2026-06-21 0:33:33,40.710009,-74.083601,40.708902,-74.08296,ERROR,4
RIDE_001297,SCOOT_0246,USER_00218,06/29/2026 11:13 AM,1782734124,40.7091,-73.999075,40.707222,-73.999199,23,3
RIDE_001298,SCOOT_0378,USER_00845,2026-06-05 9:08:32,2026-06-05 9:40:32,40.76912,73.9973° W,40.763581,-73.998612,27,
RIDE_001299,SCOOT_0373,USER_01373,1781770927,2026-06-18 8:31:07,40.709789,-74.051238,40.70725,-74.048461,67,
RIDE_001300,SCOOT_0232,USER_00209,2026-06-12 16:18:08,1781281628,40.7115,74.0080° W,40.711925,-74.005728,26,4
RIDE_001301,SCOOT_0206,USER_00359,2026-06-08 1:57:42,2026-06-08 2:29:42,40.809,-73.961055,40.812514,-73.962573,36,2
RIDE_001302,SCOOT_0255,USER_00061,06/04/2026 7:09 AM,06/04/2026 7:13 AM,40.7087,74.0058° W,40.709018,-74.008986,91,3
RIDE_001303,SCOOT_0202,USER_00895,2026-06-07 4:23:13,1780808473,40.7121,-74.004403,40.71318,-74.00289,57,4
RIDE_001304,SCOOT_0213,USER_00872,2026-06-27 5:25:18,2026-06-27 5:33:18,40.713964,-74.008,40.712422,-74.011625,8,4
RIDE_001305,SCOOT_0011,USER_01342,1780571911,1780573351,40.784096,73.9854° W,40.783421,-73.988217,16%,1
RIDE_001306,SCOOT_0128,USER_01368,2026-06-09 21:19:11,1781041031,40.8076° N,-73.9895,40.806327,-73.988219,35%,3
RIDE_001307,SCOOT_0311,USER_01084,2026-06-23 2:23:41,06/23/2026 2:46 AM,40.760404,73.9665° W,40.765827,-73.965023,77%,4
RIDE_001308,SCOOT_0196,USER_00204,06/16/2026 11:15 PM,06/16/2026 11:32 PM,40.709479,-73.940339,40.710403,-73.934134,96%,4
RIDE_001309,SCOOT_0378,USER_01411,2026-06-05 7:52:28,06/05/2026 8:26 AM,40.707209,-74.00119,40.707749,-73.998676,42,2
RIDE_001310,SCOOT_0339,USER_00286,06/17/2026 9:31 PM,2026-06-17 22:12:00,40.7124° N,-74.0094,40.714645,-74.007406,34,4
RIDE_001311,SCOOT_0323,USER_01353,06/01/2026 7:48 AM,1780302014,40.7167,-74.006053,40.714889,-74.01073,21,1
RIDE_001312,SCOOT_0400,USER_01198,1782034012,1782034552,40.765287,73.9595° W,40.76239,-73.961138,74,5
RIDE_001313,SCOOT_0016,USER_00145,06/15/2026 5:20 AM,2026-06-15 5:30:15,40.7109,-74.011932,40.70848,-74.015333,38%,5
RIDE_001314,SCOOT_0293,USER_00902,2026-06-18 14:31:37,1781794237,40.71115,-74.009,40.706269,-74.002887,66,2
RIDE_001315,SCOOT_0097,USER_00779,2026-06-17 13:36:34,1781705254,40.773951,-73.98358,40.774768,-73.982328,61,2
RIDE_001316,SCOOT_0308,USER_01374,1781838357,06/19/2026 3:27 AM,40.7818,-74.001872,40.785098,-74.003516,76,2
RIDE_001317,SCOOT_0023,USER_01206,1781468559,06/14/2026 8:57 PM,40.7075,74.0031° W,40.711329,-73.99534,86,3
RIDE_001318,SCOOT_0250,USER_00582,1781252459,1781253059,40.708001,-74.003204,40.706772,-74.000854,71,2
RIDE_001319,SCOOT_0094,USER_00600,1782158910,06/22/2026 8:46 PM,40.7069° N,-74.011051,40.70459,-74.010814,85,4
RIDE_001320,SCOOT_0232,USER_01048,1782005920,06/21/2026 2:19 AM,40.676378,74.0313° W,40.679459,-74.02952,ERROR,
RIDE_001321,SCOOT_0141,USER_01112,06/10/2026 5:31 AM,2026-06-10 5:38:22,40.745176,-73.9977,40.741525,-73.993593,98,4
RIDE_001322,SCOOT_0071,USER_00530,1781757191,1781757371,40.688397,-73.969792,40.693118,-73.968422,30%,4
RIDE_001323,SCOOT_0058,USER_01202,06/13/2026 5:27 PM,06/13/2026 5:39 PM,40.718977,73.9864° W,40.722945,-73.986872,39,
RIDE_001324,SCOOT_0001,USER_00700,06/29/2026 9:02 AM,2026-06-29 9:27:23,40.7021,-73.972824,40.70418,-73.971987,30,4
RIDE_001325,SCOOT_0385,USER_00619,06/06/2026 9:03 AM,2026-06-06 9:08:07,40.757227,-73.9839,40.7598,-73.982193,22,3
RIDE_001326,SCOOT_0206,USER_00130,2026-06-16 5:15:58,2026-06-16 5:34:58,40.711771,-74.001672,40.711384,-74.004227,4,4
RIDE_001327,SCOOT_0206,USER_00946,1781631470,06/16/2026 5:44 PM,40.6976° N,-74.025575,40.696803,-74.021874,70,1
RIDE_001328,SCOOT_0321,USER_00772,2026-06-27 20:04:00,2026-06-27 20:16:00,40.70958,-74.0052,40.70761,-74.006027,42,4
RIDE_001329,SCOOT_0196,USER_01162,06/09/2026 7:52 PM,1781036554,40.7187° N,73.9724° W,40.718118,-73.97079,71%,5
RIDE_001330,SCOOT_0030,USER_01408,2026-06-10 3:17:15,2026-06-10 3:40:15,40.7137° N,-74.010794,40.716946,-74.010163,93%,2
RIDE_001331,SCOOT_0117,USER_01221,1782408220,1782409780,40.713594,-74.006037,40.71204,-74.005383,55,1
RIDE_001332,SCOOT_0029,USER_00777,2026-06-18 20:12:56,06/18/2026 8:40 PM,40.7147° N,-74.012988,40.713086,-74.013752,34,5
RIDE_001333,SCOOT_0193,USER_00769,06/16/2026 12:16 AM,06/16/2026 12:22 AM,40.7138,-74.001227,40.711509,-74.002721,N/A,3
RIDE_001334,SCOOT_0251,USER_00908,06/22/2026 9:58 AM,2026-06-22 10:36:30,40.6958° N,-74.024831,40.694808,-74.022518,40,3
RIDE_001335,SCOOT_0133,USER_00829,1781206453,1781206693,40.668123,-74.035944,40.663018,-74.037628,55%,three
RIDE_001336,SCOOT_0028,USER_00019,1782741172,2026-06-29 14:03:52,40.70621,-73.972503,40.705386,-73.979107,78%,2
RIDE_001337,SCOOT_0160,USER_00822,2026-06-23 15:29:30,2026-06-23 15:42:30,40.718,73.9848° W,40.719864,-73.983693,62,4
RIDE_001338,SCOOT_0274,USER_01059,2026-06-05 11:30:19,2026-06-05 12:12:19,40.71347,-74.0014,40.711852,-73.998666,65,3
RIDE_001339,SCOOT_0066,USER_00402,1782050888,06/21/2026 2:14 PM,40.706272,74.0096° W,40.700851,-74.010444,ERROR,5
RIDE_001340,SCOOT_0085,USER_01308,06/28/2026 2:52 AM,1782616012,40.760475,-73.9753,40.76066,-73.978101,92,3
RIDE_001341,SCOOT_0178,USER_01427,2026-06-26 15:28:24,2026-06-26 15:35:24,40.712039,-74.01199,40.716129,-74.012901,62%,4
RIDE_001342,SCOOT_0064,USER_01376,06/19/2026 2:02 PM,1781879996,40.7108° N,-73.999644,40.707118,-74.003021,66,2
RIDE_001343,SCOOT_0147,USER_01336,2026-06-18 8:28:02,1781773382,40.7084,-74.006271,40.70971,-74.004052,55,3
RIDE_001344,SCOOT_0350,USER_01272,2026-06-15 12:19:33,1781526693,40.80944,74.0305° W,40.811266,-74.03216,99,4
RIDE_001345,SCOOT_0285,USER_01104,1782270323,2026-06-24 3:36:23,40.694372,74.0212° W,40.691645,-74.016142,63%,2
RIDE_001346,SCOOT_0131,USER_00674,1781331045,06/13/2026 6:17 AM,40.778246,-73.9771,40.782299,-73.981674,50%,1
RIDE_001347,SCOOT_0170,USER_00471,06/23/2026 11:07 PM,1782256975,40.707477,74.0147° W,40.705379,-74.014227,19,2
RIDE_001348,SCOOT_0147,USER_01054,1782731253,1782731433,40.7132° N,-74.005403,40.708978,-74.002993,51,5
RIDE_001349,SCOOT_0273,USER_00431,2026-06-29 2:26:16,2026-06-29 2:56:16,40.7138,-74.0031,40.70808,-74.002133,55,
RIDE_001350,SCOOT_0124,USER_01319,06/27/2026 7:28 PM,2026-06-27 19:54:54,40.7593° N,73.9791° W,40.760948,-73.978873,88,3
RIDE_001351,SCOOT_0271,USER_01054,06/20/2026 4:29 AM,2026-06-20 4:41:25,40.731869,-73.967875,40.727275,-73.964424,75%,5
RIDE_001352,SCOOT_0130,USER_00772,1782365916,2026-06-25 6:19:36,40.7120° N,-74.001526,40.710399,-74.003097,36,2
RIDE_001353,SCOOT_0304,USER_00921,06/08/2026 1:19 AM,1780882054,40.6852° N,-73.970477,40.683088,-73.968543,27,2
RIDE_001354,SCOOT_0291,USER_00431,1780772349,2026-06-06 19:17:09,40.71127,74.0139° W,40.709559,-74.017441,4,2
RIDE_001355,SCOOT_0009,USER_00130,06/06/2026 6:49 PM,2026-06-06 19:24:34,40.701178,-74.011808,40.703956,-74.012081,24,1
RIDE_001356,SCOOT_0367,USER_00792,2026-06-23 19:00:22,1782242842,40.702548,73.9957° W,40.70544,-73.995742,72%,4
RIDE_001357,SCOOT_0164,USER_01331,2026-06-04 0:24:28,06/04/2026 1:02 AM,40.7097° N,-74.013096,40.707657,-74.014948,low,3
RIDE_001358,SCOOT_0210,USER_01206,1780960837,2026-06-08 23:28:37,40.7505° N,73.9926° W,40.752605,-73.994442,18%,3
RIDE_001359,SCOOT_0169,USER_01205,1781148800,1781149100,40.712572,74.0013° W,40.713597,-74.001444,LOW,3
RIDE_001360,SCOOT_0007,USER_01326,1781366148,2026-06-13 16:02:48,40.710392,-74.0085,40.70784,-74.010156,35,
RIDE_001361,SCOOT_0205,USER_01258,1781357423,1781358743,40.7731,-73.9899,40.769064,-73.984633,58,1
RIDE_001362,SCOOT_0284,USER_00289,2026-06-27 21:32:06,06/27/2026 9:52 PM,40.789499,73.9993° W,40.788174,-73.999006,54,3
RIDE_001363,SCOOT_0061,USER_00968,2026-06-13 19:27:11,06/13/2026 8:06 PM,40.7402° N,-74.030962,40.74312,-74.026764,72,5
RIDE_001364,SCOOT_0012,USER_01420,06/17/2026 11:19 PM,06/17/2026 11:53 PM,40.7454° N,-73.99105,40.742318,-73.991661,10,4
RIDE_001365,SCOOT_0096,USER_00779,2026-06-20 8:37:10,06/20/2026 8:48 AM,40.7127° N,-74.0034,40.715924,-74.005606,81,5
RIDE_001366,SCOOT_0161,USER_00242,1780311678,1780312158,40.7091° N,-73.9861,40.709934,-73.985377,ERROR,5
RIDE_001367,SCOOT_0345,USER_01321,2026-06-15 17:43:07,1781547307,40.711493,-74.005501,40.71604,-74.004356,10,
RIDE_001368,SCOOT_0263,USER_01204,1781759760,06/18/2026 5:36 AM,40.711307,-74.008001,40.710797,-74.003091,78,3
RIDE_001369,SCOOT_0024,USER_00654,1780503687,06/03/2026 4:27 PM,40.6855,-74.044896,40.684087,-74.041599,88%,4
RIDE_001370,SCOOT_0376,USER_00102,06/14/2026 6:24 PM,2026-06-14 18:35:55,40.7206,-74.004198,40.720888,-74.004087,74,
RIDE_001371,SCOOT_0091,USER_01031,1780527653,06/03/2026 11:28 PM,40.703263,-74.003019,40.703665,-74.001734,18,4
RIDE_001372,SCOOT_0368,USER_00927,1780777399,1780779919,40.709954,-74.007538,40.708721,-74.004473,67,3
RIDE_001373,SCOOT_0180,USER_01152,06/08/2026 3:16 AM,1780889268,40.7504,73.9438° W,40.751717,-73.947674,62,
RIDE_001374,SCOOT_0096,USER_00876,06/21/2026 2:08 AM,2026-06-21 2:16:53,40.712286,-74.008607,40.705703,-74.003808,85,
RIDE_001375,SCOOT_0304,USER_00643,1780450517,1780452077,40.715613,74.0039° W,40.716109,-74.008013,5,4
RIDE_001376,SCOOT_0358,USER_00601,1782088327,1782088507,40.6795° N,-74.0277,40.676374,-74.03526,40%,3
RIDE_001377,SCOOT_0242,USER_00237,06/08/2026 11:30 PM,06/08/2026 11:42 PM,40.7444° N,-73.9708,40.744765,-73.96865,17,3
RIDE_001378,SCOOT_0019,USER_00529,1781406746,1781409266,40.761652,-73.962825,40.765239,-73.967382,28,1
RIDE_001379,SCOOT_0225,USER_00525,06/11/2026 1:39 AM,06/11/2026 1:51 AM,40.714818,-74.003494,40.7111,-74.008002,38,3
RIDE_001380,SCOOT_0302,USER_01123,06/17/2026 8:48 AM,2026-06-17 9:12:33,40.6979,-74.0192,40.700141,-74.021074,96,2
RIDE_001381,SCOOT_0208,USER_00283,2026-06-08 9:09:07,2026-06-08 9:31:07,40.731773,-73.9802,40.735129,-73.980194,81,3
RIDE_001382,SCOOT_0187,USER_00814,06/18/2026 1:43 AM,06/18/2026 2:07 AM,40.712083,-74.00644,40.715959,-74.008688,80,1
RIDE_001383,SCOOT_0323,USER_01434,1780730999,06/06/2026 8:08 AM,40.718062,-74.005158,40.717581,-73.997655,14,
RIDE_001384,SCOOT_0352,USER_00040,1781053211,2026-06-10 1:45:11,40.736887,-73.992574,40.73319,-73.989716,50,
RIDE_001385,SCOOT_0162,USER_00549,1780660661,2026-06-05 12:18:41,40.8169° N,-73.937802,40.820556,-73.938394,92,2
RIDE_001386,SCOOT_0006,USER_00324,06/23/2026 3:01 AM,2026-06-23 3:15:39,40.7507,74.0189° W,40.756803,-74.017516,N/A,1
RIDE_001387,SCOOT_0133,USER_00902,2026-06-28 15:12:26,2026-06-28 15:18:26,40.7108° N,-74.000688,40.707914,-73.999468,84,5
RIDE_001388,SCOOT_0026,USER_00725,2026-06-21 22:29:14,1782082394,40.712109,74.0034° W,40.711919,-74.007798,17%,5
RIDE_001389,SCOOT_0396,USER_01478,06/23/2026 9:28 PM,1782251677,40.732112,-73.9142,40.732024,-73.911897,87,3
RIDE_001390,SCOOT_0033,USER_00148,2026-06-01 7:24:02,2026-06-01 8:04:02,40.708618,-74.006105,40.706744,-74.003864,79,3
RIDE_001391,SCOOT_0192,USER_01405,1781780107,1781782687,40.75863,73.9717° W,40.761893,-73.969624,70,2
RIDE_001392,SCOOT_0293,USER_00878,06/19/2026 12:23 PM,2026-06-19 12:35:45,40.713892,-74.009993,40.713884,-74.011592,LOW,4
RIDE_001393,SCOOT_0367,USER_00447,06/30/2026 7:56 PM,06/30/2026 8:02 PM,40.711424,74.0075° W,40.708484,-74.01337,62,2
RIDE_001394,SCOOT_0172,USER_00672,06/22/2026 7:03 AM,1782114147,40.675837,-74.040632,40.671793,-74.040585,63,2
RIDE_001395,SCOOT_0276,USER_00522,2026-06-01 7:56:09,2026-06-01 8:09:09,40.786405,-73.965239,40.791336,-73.964065,24,4
RIDE_001396,SCOOT_0017,USER_01171,1780780298,2026-06-06 21:17:38,40.7239° N,-74.002479,40.721917,-74.010697,9,
RIDE_001397,SCOOT_0060,USER_00182,06/02/2026 11:24 PM,2026-06-02 23:53:59,40.7721° N,-73.954894,40.770463,-73.955655,N/A,2
RIDE_001398,SCOOT_0285,USER_01113,2026-06-13 14:17:36,1781362116,40.709785,74.0045° W,40.713159,-74.009698,ERROR,5
RIDE_001399,SCOOT_0215,USER_01375,2026-06-15 11:46:12,1781526312,40.7662° N,-73.991033,40.766529,-73.989656,30,2
RIDE_001400,SCOOT_0001,USER_00912,06/26/2026 6:31 AM,06/26/2026 6:34 AM,40.709036,-74.008072,40.708394,-74.005161,LOW,2
RIDE_001401,SCOOT_0372,USER_01353,1780543105,06/04/2026 3:43 AM,40.738975,-73.930788,40.735162,-73.931924,LOW,5
RIDE_001402,SCOOT_0055,USER_00230,1780712850,06/06/2026 2:52 AM,40.7669,73.9672° W,40.768852,-73.961947,73%,
RIDE_001403,SCOOT_0361,USER_01415,06/17/2026 3:53 PM,2026-06-17 16:09:36,40.7822° N,-73.975737,40.780639,-73.983397,89%,2
RIDE_001404,SCOOT_0035,USER_01122,1780581232,1780583512,40.745,-73.99222,40.746203,-73.992682,90,2
RIDE_001405,SCOOT_0071,USER_00345,06/13/2026 10:09 PM,2026-06-13 22:21:37,40.694092,-74.023588,40.691272,-74.022158,7,5
RIDE_001406,SCOOT_0031,USER_00517,2026-06-24 17:21:31,2026-06-24 17:34:31,40.719664,-74.00639,40.720647,-74.003533,low,1
RIDE_001407,SCOOT_0296,USER_01234,06/03/2026 10:06 AM,1780482362,40.673,-74.0372,40.670761,-74.034569,9%,3
RIDE_001408,SCOOT_0067,USER_01469,2026-06-23 7:08:47,06/23/2026 7:11 AM,40.7514,-73.979731,40.74908,-73.97761,20%,2
RIDE_001409,SCOOT_0214,USER_00688,1781546877,2026-06-15 18:32:57,40.754494,-74.026158,40.753475,-74.025463,98,five star
RIDE_001410,SCOOT_0234,USER_00942,2026-06-29 1:42:44,1782699104,40.7159,-74.008238,40.707447,-74.004161,30,4
RIDE_001411,SCOOT_0350,USER_01405,06/12/2026 2:29 PM,2026-06-12 15:09:11,40.715842,-74.012972,40.714019,-74.008267,77,
